id_municipio,Municipio,muni_clean,provincia,poblacion,censo,1_avance,particip_1_avance,2_avance,particip_2_avance,total_votantes,particip_total,v_nulos,votos_validos,v_blanco,total_votos_candid,ganador,por_ganador,segundo,por_segundo,PSOE,PP,Cs,Podemos,VOX,UPL,XAV,Otros,psoe_por,pp_por,cs_por,podemos_por,vox_por,upl_por,xav_por,otros_por
37009,ALBA DE YELTES,Alba de Yeltes,Salamanca,216,197,104,"52,8",144,"73,1",167,"84,8",2,165,2,163,PP,"61,2",PSOE,"26,7",44,101,11,4,2,0,0,1,"26,7","61,2","6,7","2,4","1,2","0,0","0,0","0,6"
37010,LA ALBERCA,La Alberca,Salamanca,1065,926,392,"42,3",554,"59,8",733,"79,2",8,725,14,711,PSOE,"44,0",PP,"31,0",319,225,105,35,17,0,0,10,"44,0","31,0","14,5","4,8","2,3","0,0","0,0","1,4"
37011,LA ALBERGUERIA DE ARGAÑAN,La Alberguería de Argañán,Salamanca,107,100,54,"54,0",72,"72,0",84,"84,0",0,84,0,84,PP,"42,9",PSOE,"35,7",30,36,11,4,1,1,0,1,"35,7","42,9","13,1","4,8","1,2","1,2","0,0","1,2"
37012,ALCONADA,Alconada,Salamanca,144,145,49,"33,8",87,"60,0",118,"81,4",0,118,2,116,PP,"46,6",PSOE,"28,0",33,55,19,1,6,0,0,2,"28,0","46,6","16,1","0,8","5,1","0,0","0,0","1,7"
37013,ALDEACIPRESTE,Aldeacipreste,Salamanca,100,107,43,"40,2",58,"54,2",84,"78,5",2,82,1,81,PP,"46,3",PSOE,"30,5",25,38,12,0,5,0,0,1,"30,5","46,3","14,6","0,0","6,1","0,0","0,0","1,2"
37014,ALDEADAVILA DE LA RIBERA,Aldeadávila de la Ribera,Salamanca,1181,1150,694,"60,3",790,"68,7",973,"84,6",11,962,14,948,PSOE,"43,2",PP,"36,4",416,350,114,16,29,3,0,20,"43,2","36,4","11,9","1,7","3,0","0,3","0,0","2,1"
37015,ALDEA DEL OBISPO,Aldea del Obispo,Salamanca,252,208,65,"31,3",99,"47,6",132,"63,5",0,132,0,132,PSOE,"50,0",PP,"34,8",66,46,5,4,9,0,0,2,"50,0","34,8","3,8","3,0","6,8","0,0","0,0","1,5"
37016,ALDEALENGUA,Aldealengua,Salamanca,673,572,199,"34,8",303,"53,0",424,"74,1",5,419,1,418,PP,"43,2",PSOE,"29,8",125,181,67,14,22,0,0,9,"29,8","43,2","16,0","3,3","5,3","0,0","0,0","2,1"
37017,ALDEANUEVA DE FIGUEROA,Aldeanueva de Figueroa,Salamanca,244,222,72,"32,4",142,"64,0",172,"77,5",1,171,3,168,PP,"62,0",PSOE,"14,0",24,106,20,8,8,0,0,2,"14,0","62,0","11,7","4,7","4,7","0,0","0,0","1,2"
37018,ALDEANUEVA DE LA SIERRA,Aldeanueva de la Sierra,Salamanca,110,108,43,"39,8",65,"60,2",100,"92,6",0,100,3,97,PP,"45,0",PSOE,"31,0",31,45,13,0,5,0,0,3,"31,0","45,0","13,0","0,0","5,0","0,0","0,0","3,0"
37019,ALDEARRODRIGO,Aldearrodrigo,Salamanca,147,140,46,"32,9",83,"59,3",111,"79,3",1,110,0,110,PP,"68,2",PSOE,"13,6",15,75,11,4,5,0,0,0,"13,6","68,2","10,0","3,6","4,5","0,0","0,0","0,0"
37020,ALDEARRUBIA,Aldearrubia,Salamanca,519,422,171,"40,5",273,"64,7",359,"85,1",3,356,6,350,PP,"43,0",PSOE,"33,7",120,153,38,15,13,0,0,11,"33,7","43,0","10,7","4,2","3,7","0,0","0,0","3,1"
37021,ALDEASECA DE ALBA,Aldeaseca de Alba,Salamanca,73,69,25,"36,2",41,"59,4",52,"75,4",0,52,0,52,PP,"57,7",PSOE,"23,1",12,30,3,1,4,1,0,1,"23,1","57,7","5,8","1,9","7,7","1,9","0,0","1,9"
37022,ALDEASECA DE LA FRONTERA,Aldeaseca de la Frontera,Salamanca,253,245,94,"38,4",153,"62,4",195,"79,6",1,194,2,192,PP,"60,3",PSOE,"18,6",36,117,22,7,7,1,0,2,"18,6","60,3","11,3","3,6","3,6","0,5","0,0","1,0"
37023,ALDEATEJADA,Aldeatejada,Salamanca,2307,1595,607,"38,1",861,"54,0",1171,"73,4",15,1156,12,1144,PSOE,"36,2",PP,"26,2",418,303,273,54,69,2,0,25,"36,2","26,2","23,6","4,7","6,0","0,2","0,0","2,2"
37024,ALDEAVIEJA DE TORMES,Aldeavieja de Tormes,Salamanca,100,88,41,"46,6",65,"73,9",80,"90,9",1,79,0,79,PP,"46,8",PSOE,"34,2",27,37,9,2,3,1,0,0,"34,2","46,8","11,4","2,5","3,8","1,3","0,0","0,0"
37025,ALDEHUELA DE LA BÓVEDA,Aldehuela de la Bóveda,Salamanca,279,244,143,"58,6",170,"69,7",219,"89,8",4,215,0,215,PSOE,"41,9",PP,"38,6",90,83,31,1,10,0,0,0,"41,9","38,6","14,4","0,5","4,7","0,0","0,0","0,0"
37026,ALDEHUELA DE YELTES,Aldehuela de Yeltes,Salamanca,193,176,88,"50,0",118,"67,0",142,"80,7",0,142,5,137,PSOE,"45,1",PP,"28,2",64,40,18,2,12,1,0,0,"45,1","28,2","12,7","1,4","8,5","0,7","0,0","0,0"
37027,ALMENARA DE TORMES,Almenara de Tormes,Salamanca,289,236,97,"41,1",142,"60,2",191,"80,9",4,187,1,186,PP,"41,7",PSOE,"33,2",62,78,26,6,11,1,0,2,"33,2","41,7","13,9","3,2","5,9","0,5","0,0","1,1"
37028,ALMENDRA,Almendra,Salamanca,140,134,86,"64,2",106,"79,1",119,"88,8",0,119,2,117,PP,"54,6",PSOE,"31,1",37,65,11,1,3,0,0,0,"31,1","54,6","9,2","0,8","2,5","0,0","0,0","0,0"
37029,ANAYA DE ALBA,Anaya de Alba,Salamanca,188,191,98,"51,3",115,"60,2",143,"74,9",5,138,4,134,PP,"39,1",PSOE,"37,7",52,54,12,5,10,0,0,1,"37,7","39,1","8,7","3,6","7,2","0,0","0,0","0,7"
37030,AÑOVER DE TORMES,Añover de Tormes,Salamanca,91,81,19,"23,5",46,"56,8",70,"86,4",2,68,0,68,PP,"38,2",PSOE,"32,4",22,26,16,1,2,0,0,1,"32,4","38,2","23,5","1,5","2,9","0,0","0,0","1,5"
37031,ARABAYONA DE MOGICA,Arabayona de Mógica,Salamanca,339,330,142,"43,0",215,"65,2",265,"80,3",3,262,1,261,PP,"53,1",PSOE,"27,9",73,139,32,1,11,0,0,5,"27,9","53,1","12,2","0,4","4,2","0,0","0,0","1,9"
37032,ARAPILES,Arapiles,Salamanca,669,548,251,"45,8",331,"60,4",419,"76,5",1,418,8,410,PP,"34,7",PSOE,"30,1",126,145,86,14,30,3,0,6,"30,1","34,7","20,6","3,3","7,2","0,7","0,0","1,4"
37033,ARCEDIANO,Arcediano,Salamanca,96,93,30,"32,3",45,"48,4",75,"80,6",0,75,2,73,PSOE,"34,7",PP,"30,7",26,23,11,2,7,0,0,4,"34,7","30,7","14,7","2,7","9,3","0,0","0,0","5,3"
37034,EL ARCO,El Arco,Salamanca,93,77,28,"36,4",39,"50,6",57,"74,0",1,56,1,55,PSOE,"44,6",VOX,"23,2",25,11,4,1,13,0,0,1,"44,6","19,6","7,1","1,8","23,2","0,0","0,0","1,8"
37035,ARMENTEROS,Armenteros,Salamanca,192,165,62,"37,6",108,"65,5",142,"86,1",1,141,0,141,PP,"44,0",PSOE,"43,3",61,62,11,3,3,0,0,1,"43,3","44,0","7,8","2,1","2,1","0,0","0,0","0,7"
37036,SAN MIGUEL DEL ROBLEDO,San Miguel del Robledo,Salamanca,54,55,36,"65,5",41,"74,5",49,"89,1",0,49,0,49,PP,"61,2",PSOE,"22,4",11,30,4,2,1,0,0,1,"22,4","61,2","8,2","4,1","2,0","0,0","0,0","2,0"
37037,LA ATALAYA,La Atalaya,Salamanca,108,107,38,"35,5",81,"75,7",2,"1,9",1,1,1,0,PSOE,"0,0",PSOE,"0,0",0,0,0,0,0,0,0,0,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
37038,BABILAFUENTE,Babilafuente,Salamanca,932,750,325,"43,3",513,"68,4",634,"84,5",9,625,10,615,PP,"40,6",PSOE,"36,5",228,254,88,22,14,2,0,7,"36,5","40,6","14,1","3,5","2,2","0,3","0,0","1,1"
37039,BAÑOBÁÑEZ,Bañobárez,Salamanca,287,282,129,"45,7",188,"66,7",219,"77,7",0,219,2,217,PP,"42,0",PSOE,"35,2",77,92,35,3,9,0,0,1,"35,2","42,0","16,0","1,4","4,1","0,0","0,0","0,5"
37040,BARBADILLO,Barbadillo,Salamanca,402,381,212,"55,6",284,"74,5",332,"87,1",2,330,2,328,PP,"44,8",PSOE,"37,6",124,148,28,10,17,0,0,1,"37,6","44,8","8,5","3,0","5,2","0,0","0,0","0,3"
37041,BARBALOS,Barbalos,Salamanca,74,73,40,"54,8",46,"63,0",56,"76,7",1,55,2,53,PP,"58,2",Cs,"18,2",9,32,10,0,2,0,0,0,"16,4","58,2","18,2","0,0","3,6","0,0","0,0","0,0"
37042,BARCEO,Barceo,Salamanca,44,41,10,"24,4",24,"58,5",29,"70,7",0,29,1,28,PP,"55,2",Cs,"27,6",1,16,8,0,3,0,0,0,"3,4","55,2","27,6","0,0","10,3","0,0","0,0","0,0"
37044,BARRUECOPARDO,Barruecopardo,Salamanca,443,445,194,"43,6",282,"63,4",389,"87,4",6,383,4,379,PP,"47,8",Cs,"23,8",87,183,91,10,4,1,0,3,"22,7","47,8","23,8","2,6","1,0","0,3","0,0","0,8"
37045,LA BASTIDA,La Bastida,Salamanca,32,28,12,"42,9",16,"57,1",25,"89,3",0,25,0,25,PSOE,"48,0",PP,"32,0",12,8,5,0,0,0,0,0,"48,0","32,0","20,0","0,0","0,0","0,0","0,0","0,0"
37046,BÉJAR,Béjar,Salamanca,12269,10726,4138,"38,6",5776,"53,9",7433,"69,3",105,7328,97,7231,PP,"38,6",PSOE,"36,3",2660,2831,987,290,292,23,0,148,"36,3","38,6","13,5","4,0","4,0","0,3","0,0","2,0"
37047,BELEÑA,Beleña,Salamanca,227,228,67,"29,4",81,"35,5",138,"60,5",0,138,1,137,PP,"72,5",PSOE,"15,9",22,100,7,0,4,0,0,4,"15,9","72,5","5,1","0,0","2,9","0,0","0,0","2,9"
37049,BERMELLAR,Bermellar,Salamanca,133,130,47,"36,2",86,"66,2",113,"86,9",0,113,1,112,PP,"39,8",PSOE,"38,1",43,45,16,2,4,1,0,1,"38,1","39,8","14,2","1,8","3,5","0,9","0,0","0,9"
37050,BERROCAL DE HUEBRA,Berrocal de Huebra,Salamanca,79,66,28,"42,4",41,"62,1",55,"83,3",0,55,2,53,PP,"45,5",PSOE,"30,9",17,25,6,0,5,0,0,0,"30,9","45,5","10,9","0,0","9,1","0,0","0,0","0,0"
37051,BERROCAL DE SALVATIERRA,Berrocal de Salvatierra,Salamanca,83,80,23,"28,8",47,"58,8",70,"87,5",0,70,0,70,PP,"51,4",PSOE,"32,9",23,36,5,1,4,0,0,1,"32,9","51,4","7,1","1,4","5,7","0,0","0,0","1,4"
37052,BOADA,Boada,Salamanca,299,287,128,"44,6",183,"63,8",230,"80,1",1,229,2,227,PSOE,"48,5",PP,"39,3",111,90,20,1,5,0,0,0,"48,5","39,3","8,7","0,4","2,2","0,0","0,0","0,0"
37054,EL BODON,El Bodón,Salamanca,256,236,122,"51,7",172,"72,9",203,"86,0",3,200,5,195,PSOE,"51,0",PP,"29,5",102,59,24,3,0,2,0,5,"51,0","29,5","12,0","1,5","0,0","1,0","0,0","2,5"
37055,BOGAJO,Bogajo,Salamanca,134,117,54,"46,2",77,"65,8",101,"86,3",1,100,2,98,PP,"52,0",PSOE,"22,0",22,52,15,2,6,0,0,1,"22,0","52,0","15,0","2,0","6,0","0,0","0,0","1,0"
37056,LA BOUZA,La Bouza,Salamanca,55,40,20,"50,0",32,"80,0",35,"87,5",0,35,0,35,PP,"60,0",Cs,"28,6",3,21,10,0,1,0,0,0,"8,6","60,0","28,6","0,0","2,9","0,0","0,0","0,0"
37057,BOVEDA DEL RIO ALMAR,Bóveda del Río Almar,Salamanca,221,209,97,"46,4",125,"59,8",157,"75,1",2,155,0,155,PP,"65,2",PSOE,"22,6",35,101,11,1,7,0,0,0,"22,6","65,2","7,1","0,6","4,5","0,0","0,0","0,0"
37058,BRINCONES,Brincones,Salamanca,53,59,29,"49,2",35,"59,3",45,"76,3",0,45,0,45,PSOE,"37,8",PP,"33,3",17,15,9,3,0,0,0,1,"37,8","33,3","20,0","6,7","0,0","0,0","0,0","2,2"
37059,BUENAMADRE,Buenamadre,Salamanca,119,117,52,"44,4",73,"62,4",99,"84,6",3,96,0,96,PSOE,"50,0",PP,"38,5",48,37,5,0,5,0,0,1,"50,0","38,5","5,2","0,0","5,2","0,0","0,0","1,0"
37060,BUENAVISTA,Buenavista,Salamanca,365,285,129,"45,3",169,"59,3",232,"81,4",1,231,1,230,PP,"32,9",PSOE,"29,4",68,76,49,8,21,1,0,7,"29,4","32,9","21,2","3,5","9,1","0,4","0,0","3,0"
37061,EL CABACO,El Cabaco,Salamanca,223,200,108,"54,0",139,"69,5",167,"83,5",0,167,0,167,PP,"50,3",PSOE,"25,7",43,84,28,3,7,0,0,2,"25,7","50,3","16,8","1,8","4,2","0,0","0,0","1,2"
37062,CABEZABELLOSA DE LA CALZADA,Cabezabellosa de la Calzada,Salamanca,75,77,28,"36,4",50,"64,9",63,"81,8",3,60,0,60,PP,"46,7",Cs,"20,0",10,28,12,0,10,0,0,0,"16,7","46,7","20,0","0,0","16,7","0,0","0,0","0,0"
37063,LA CABEZA DE BÉJAR,La Cabeza de Béjar,Salamanca,60,60,28,"46,7",39,"65,0",49,"81,7",0,49,0,49,PSOE,"51,0",PP,"32,7",25,16,3,1,4,0,0,0,"51,0","32,7","6,1","2,0","8,2","0,0","0,0","0,0"
37065,CABEZA DEL CABALLO,Cabeza del Caballo,Salamanca,257,272,136,"50,0",189,"69,5",212,"77,9",1,211,1,210,PP,"45,5",PSOE,"26,5",56,96,46,5,7,0,0,0,"26,5","45,5","21,8","2,4","3,3","0,0","0,0","0,0"
37067,CABRERIZOS,Cabrerizos,Salamanca,4284,3247,1113,"34,3",1867,"57,5",2457,"75,7",15,2442,23,2419,PSOE,"32,3",PP,"31,4",789,766,477,155,122,8,0,102,"32,3","31,4","19,5","6,3","5,0","0,3","0,0","4,2"
37068,CABRILLAS,Cabrillas,Salamanca,355,338,154,"45,6",217,"64,2",273,"80,8",2,271,2,269,PP,"47,2",PSOE,"29,5",80,128,31,1,28,1,0,0,"29,5","47,2","11,4","0,4","10,3","0,4","0,0","0,0"
37069,CALVARRASA DE ABAJO,Calvarrasa de Abajo,Salamanca,1169,970,374,"38,6",570,"58,8",702,"72,4",13,689,6,683,PP,"42,7",PSOE,"27,0",186,294,100,40,44,2,0,17,"27,0","42,7","14,5","5,8","6,4","0,3","0,0","2,5"
37070,CALVARRASA DE ARRIBA,Calvarrasa de Arriba,Salamanca,594,525,228,"43,4",366,"69,7",422,"80,4",9,413,8,405,PP,"38,7",PSOE,"38,5",159,160,40,16,27,0,0,3,"38,5","38,7","9,7","3,9","6,5","0,0","0,0","0,7"
37071,LA CALZADA DE BEJAR,La Calzada de Béjar,Salamanca,91,77,39,"50,6",55,"71,4",66,"85,7",0,66,1,65,PSOE,"56,1",PP,"25,8",37,17,5,1,5,0,0,0,"56,1","25,8","7,6","1,5","7,6","0,0","0,0","0,0"
37072,CALZADA DE DON DIEGO,Calzada de Don Diego,Salamanca,148,144,82,"56,9",103,"71,5",125,"86,8",3,122,0,122,PP,"71,3",PSOE,"14,8",18,87,9,1,7,0,0,0,"14,8","71,3","7,4","0,8","5,7","0,0","0,0","0,0"
37073,CALZADA DE VALDUNCIEL,Calzada de Valdunciel,Salamanca,698,619,225,"36,3",377,"60,9",480,"77,5",13,467,7,460,PP,"52,9",PSOE,"24,4",114,247,57,7,29,1,0,5,"24,4","52,9","12,2","1,5","6,2","0,2","0,0","1,1"
37074,CAMPILLO DE AZABA,Campillo de Azaba,Salamanca,155,138,64,"46,4",83,"60,1",102,"73,9",2,100,3,97,PP,"51,0",PSOE,"35,0",35,51,8,3,0,0,0,0,"35,0","51,0","8,0","3,0","0,0","0,0","0,0","0,0"
37077,EL CAMPO DE PEÑARANDA,El Campo de Peñaranda,Salamanca,249,251,134,"53,4",190,"75,7",221,"88,0",4,217,2,215,PSOE,"52,1",PP,"33,6",113,73,26,0,3,0,0,0,"52,1","33,6","12,0","0,0","1,4","0,0","0,0","0,0"
37078,CANDELARIO,Candelario,Salamanca,874,785,351,"44,7",477,"60,8",647,"82,4",12,635,5,630,PSOE,"40,5",PP,"31,5",257,200,65,22,51,0,0,35,"40,5","31,5","10,2","3,5","8,0","0,0","0,0","5,5"
37079,CANILLAS DE ABAJO,Canillas de Abajo,Salamanca,80,80,46,"57,5",60,"75,0",75,"93,8",1,74,1,73,PP,"47,3",PSOE,"20,3",15,35,12,5,5,0,0,1,"20,3","47,3","16,2","6,8","6,8","0,0","0,0","1,4"
37080,CANTAGALLO,Cantagallo,Salamanca,267,213,99,"46,5",146,"68,5",193,"90,6",5,188,4,184,PP,"51,1",PSOE,"29,8",56,96,13,2,17,0,0,0,"29,8","51,1","6,9","1,1","9,0","0,0","0,0","0,0"
37081,CANTALAPIEDRA,Cantalapiedra,Salamanca,923,872,474,"54,4",639,"73,3",753,"86,4",10,743,1,742,PSOE,"43,5",PP,"41,3",323,307,51,10,37,0,0,14,"43,5","41,3","6,9","1,3","5,0","0,0","0,0","1,9"
37082,CANTALPINO,Cantalpino,Salamanca,821,741,264,"35,6",436,"58,8",565,"76,2",8,557,5,552,PSOE,"43,8",PP,"38,4",244,214,51,13,28,0,0,2,"43,8","38,4","9,2","2,3","5,0","0,0","0,0","0,4"
37083,CANTARACILLO,Cantaracillo,Salamanca,197,180,94,"52,2",131,"72,8",165,"91,7",2,163,1,162,PSOE,"41,1",PP,"38,7",67,63,8,3,16,0,0,5,"41,1","38,7","4,9","1,8","9,8","0,0","0,0","3,1"
37085,CARBAJOSA DE LA SAGRADA,Carbajosa de la Sagrada,Salamanca,7368,5009,1528,"30,5",2338,"46,7",3334,"66,6",31,3303,39,3264,PP,"29,5",PSOE,"27,6",910,973,858,147,255,10,0,111,"27,6","29,5","26,0","4,5","7,7","0,3","0,0","3,4"
37086,CARPIO DE AZABA,Carpio de Azaba,Salamanca,116,106,49,"46,2",63,"59,4",85,"80,2",1,84,3,81,PP,"60,7",PSOE,"20,2",17,51,8,1,2,0,0,2,"20,2","60,7","9,5","1,2","2,4","0,0","0,0","2,4"
37087,CARRASCAL DE BARREGAS,Carrascal de Barregas,Salamanca,1295,912,306,"33,6",478,"52,4",654,"71,7",5,649,5,644,PP,"34,4",PSOE,"23,4",152,223,148,39,57,3,0,22,"23,4","34,4","22,8","6,0","8,8","0,5","0,0","3,4"
37088,CARRASCAL DEL OBISPO,Carrascal del Obispo,Salamanca,194,198,72,"36,4",122,"61,6",151,"76,3",4,147,0,147,PP,"44,2",PSOE,"42,9",63,65,12,1,6,0,0,0,"42,9","44,2","8,2","0,7","4,1","0,0","0,0","0,0"
37089,CASAFRANCA,Casafranca,Salamanca,61,62,15,"24,2",28,"45,2",52,"83,9",0,52,0,52,PP,"38,5",PSOE,"30,8",16,20,10,1,4,0,0,1,"30,8","38,5","19,2","1,9","7,7","0,0","0,0","1,9"
37090,LAS CASAS DEL CONDE,Las Casas del Conde,Salamanca,64,67,27,"40,3",39,"58,2",61,"91,0",0,61,0,61,PP,"50,8",PSOE,"29,5",18,31,2,4,4,0,0,2,"29,5","50,8","3,3","6,6","6,6","0,0","0,0","3,3"
37091,CASILLAS DE FLORES,Casillas de Flores,Salamanca,191,162,52,"32,1",73,"45,1",97,"59,9",1,96,5,91,PP,"54,2",PSOE,"21,9",21,52,11,1,4,1,0,1,"21,9","54,2","11,5","1,0","4,2","1,0","0,0","1,0"
37092,CASTELLANOS DE MORISCOS,Castellanos de Moriscos,Salamanca,2809,1889,595,"31,5",849,"44,9",1174,"62,1",9,1165,10,1155,PSOE,"30,0",PP,"29,0",349,338,293,46,94,2,0,33,"30,0","29,0","25,2","3,9","8,1","0,2","0,0","2,8"
37096,CASTILLEJO DE MARTÍN VIEJO,Castillejo de Martín Viejo,Salamanca,211,204,117,"57,4",156,"76,5",179,"87,7",3,176,2,174,PP,"50,0",PSOE,"30,7",54,88,21,2,9,0,0,0,"30,7","50,0","11,9","1,1","5,1","0,0","0,0","0,0"
37097,CASTRAZ,Castraz,Salamanca,38,43,19,"44,2",24,"55,8",29,"67,4",0,29,0,29,PP,"55,2",PSOE,"27,6",8,16,3,1,1,0,0,0,"27,6","55,2","10,3","3,4","3,4","0,0","0,0","0,0"
37098,CEPEDA,Cepeda,Salamanca,293,301,151,"50,2",195,"64,8",239,"79,4",6,233,1,232,PSOE,"50,2",PP,"33,5",117,78,10,13,9,2,0,3,"50,2","33,5","4,3","5,6","3,9","0,9","0,0","1,3"
37099,CERECEDA DE LA SIERRA,Cereceda de la Sierra,Salamanca,67,62,34,"54,8",41,"66,1",52,"83,9",0,52,0,52,PSOE,"50,0",PP,"38,5",26,20,5,1,0,0,0,0,"50,0","38,5","9,6","1,9","0,0","0,0","0,0","0,0"
37100,CEREZAL DE PEÑAHORCADA,Cerezal de Peñahorcada,Salamanca,64,78,41,"52,6",54,"69,2",70,"89,7",0,70,1,69,PP,"51,4",Cs,"45,7",1,36,32,0,0,0,0,0,"1,4","51,4","45,7","0,0","0,0","0,0","0,0","0,0"
37101,CERRALBO,Cerralbo,Salamanca,131,142,54,"38,0",103,"72,5",117,"82,4",4,113,1,112,PP,"47,8",PSOE,"24,8",28,54,17,1,8,2,0,2,"24,8","47,8","15,0","0,9","7,1","1,8","0,0","1,8"
37102,EL CERRO,El Cerro,Salamanca,397,379,176,"46,4",257,"67,8",317,"83,6",5,312,5,307,PSOE,"39,7",PP,"38,5",124,120,46,2,13,1,0,1,"39,7","38,5","14,7","0,6","4,2","0,3","0,0","0,3"
37103,CESPEDOSA DE TORMES,Cespedosa de Tormes,Salamanca,518,413,173,"41,9",240,"58,1",301,"72,9",2,299,2,297,PP,"49,8",PSOE,"28,1",84,149,31,8,19,0,0,6,"28,1","49,8","10,4","2,7","6,4","0,0","0,0","2,0"
37104,CILLEROS DE LA BASTIDA,Cilleros de la Bastida,Salamanca,21,25,4,"16,0",14,"56,0",21,"84,0",0,21,1,20,PSOE,"61,9",PP,"19,0",13,4,2,0,1,0,0,0,"61,9","19,0","9,5","0,0","4,8","0,0","0,0","0,0"
37106,CIPÉREZ,Cipérez,Salamanca,255,246,118,"48,0",160,"65,0",208,"84,6",2,206,1,205,PP,"54,4",PSOE,"27,2",56,112,22,7,5,0,0,3,"27,2","54,4","10,7","3,4","2,4","0,0","0,0","1,5"
37107,CIUDAD RODRIGO,Ciudad Rodrigo,Salamanca,12065,10466,3813,"36,4",5355,"51,2",7146,"68,3",88,7058,89,6969,PP,"43,8",PSOE,"31,9",2252,3090,1005,154,240,25,0,203,"31,9","43,8","14,2","2,2","3,4","0,4","0,0","2,9"
37108,COCA DE ALBA,Coca de Alba,Salamanca,106,99,45,"45,5",58,"58,6",82,"82,8",0,82,1,81,PP,"46,3",PSOE,"35,4",29,38,7,3,1,0,0,3,"35,4","46,3","8,5","3,7","1,2","0,0","0,0","3,7"
37109,COLMENAR DE MONTEMAYOR,Colmenar de Montemayor,Salamanca,177,177,103,"58,2",127,"71,8",145,"81,9",0,145,0,145,PP,"60,0",PSOE,"19,3",28,87,26,1,3,0,0,0,"19,3","60,0","17,9","0,7","2,1","0,0","0,0","0,0"
37110,CORDOVILLA,Cordovilla,Salamanca,112,102,40,"39,2",69,"67,6",81,"79,4",1,80,0,80,PP,"38,8",PSOE,"30,0",24,31,12,0,9,0,0,4,"30,0","38,8","15,0","0,0","11,3","0,0","0,0","5,0"
37112,CRISTÓBAL,Cristóbal,Salamanca,159,150,88,"58,7",91,"60,7",108,"72,0",1,107,0,107,PSOE,"52,3",PP,"37,4",56,40,5,1,4,0,0,1,"52,3","37,4","4,7","0,9","3,7","0,0","0,0","0,9"
37113,EL CUBO DE DON SANCHO,El Cubo de Don Sancho,Salamanca,427,405,177,"43,7",268,"66,2",321,"79,3",1,320,10,310,PSOE,"43,8",PP,"33,1",140,106,41,1,17,1,0,4,"43,8","33,1","12,8","0,3","5,3","0,3","0,0","1,3"
37114,CHAGARCÍA MEDIANERO,Chagarcía Medianero,Salamanca,64,75,45,"60,0",62,"82,7",75,"100,0",0,75,0,75,PP,"58,7",PSOE,"29,3",22,44,6,0,3,0,0,0,"29,3","58,7","8,0","0,0","4,0","0,0","0,0","0,0"
37115,DIOS LE GUARDE,Dios le Guarde,Salamanca,117,110,46,"41,8",72,"65,5",88,"80,0",0,88,1,87,PP,"55,7",PSOE,"25,0",22,49,9,0,7,0,0,0,"25,0","55,7","10,2","0,0","8,0","0,0","0,0","0,0"
37116,DOÑINOS DE LEDESMA,Doñinos de Ledesma,Salamanca,63,68,24,"35,3",37,"54,4",51,"75,0",0,51,0,51,PP,"45,1",PSOE,"25,5",13,23,8,5,2,0,0,0,"25,5","45,1","15,7","9,8","3,9","0,0","0,0","0,0"
37117,DOÑINOS DE SALAMANCA,Doñinos de Salamanca,Salamanca,2214,1560,536,"34,4",768,"49,2",1100,"70,5",12,1088,17,1071,PSOE,"30,0",PP,"28,0",326,305,294,50,49,3,0,44,"30,0","28,0","27,0","4,6","4,5","0,3","0,0","4,0"
37118,EJEME,Éjeme,Salamanca,129,120,40,"33,3",66,"55,0",95,"79,2",1,94,0,94,PP,"47,9",PSOE,"33,0",31,45,11,2,4,0,0,1,"33,0","47,9","11,7","2,1","4,3","0,0","0,0","1,1"
37119,LA ENCINA,La Encina,Salamanca,104,97,65,"67,0",75,"77,3",82,"84,5",1,81,1,80,PSOE,"66,7",PP,"17,3",54,14,0,6,3,0,0,3,"66,7","17,3","0,0","7,4","3,7","0,0","0,0","3,7"
37120,ENCINA DE SAN SILVESTRE,Encina de San Silvestre,Salamanca,114,98,50,"51,0",62,"63,3",84,"85,7",3,81,3,78,PP,"46,9",PSOE,"28,4",23,38,12,1,4,0,0,0,"28,4","46,9","14,8","1,2","4,9","0,0","0,0","0,0"
37121,ENCINAS DE ABAJO,Encinas de Abajo,Salamanca,617,551,207,"37,6",328,"59,5",425,"77,1",2,423,7,416,PSOE,"40,4",PP,"39,0",171,165,49,8,20,0,0,3,"40,4","39,0","11,6","1,9","4,7","0,0","0,0","0,7"
37122,ENCINAS DE ARRIBA,Encinas de Arriba,Salamanca,240,205,72,"35,1",144,"70,2",174,"84,9",1,173,4,169,PP,"41,6",PSOE,"30,6",53,72,24,5,11,0,0,4,"30,6","41,6","13,9","2,9","6,4","0,0","0,0","2,3"
37123,ENCINASOLA DE LOS COMENDADORES,Encinasola de los Comendadores,Salamanca,157,161,65,"40,4",102,"63,4",124,"77,0",1,123,2,121,PP,"69,9",Cs,"13,8",11,86,17,0,6,0,0,1,"8,9","69,9","13,8","0,0","4,9","0,0","0,0","0,8"
37124,ENDRINAL,Endrinal,Salamanca,210,193,66,"34,2",101,"52,3",135,"69,9",1,134,2,132,PP,"41,8",PSOE,"34,3",46,56,18,4,4,0,0,4,"34,3","41,8","13,4","3,0","3,0","0,0","0,0","3,0"
37125,ESCURIAL DE LA SIERRA,Escurial de la Sierra,Salamanca,241,227,77,"33,9",123,"54,2",189,"83,3",1,188,4,184,PP,"51,1",PSOE,"31,9",60,96,13,6,6,0,0,3,"31,9","51,1","6,9","3,2","3,2","0,0","0,0","1,6"
