;;2018;2017;2016;2015
313901006;Villajoyosa/Vila;31.328;29.789;28.455;27.547
313901007;Villajoyosa/Vila;29.434;27.224;26.392;25.454
313901008;Villajoyosa/Vila;30.131;28.676;27.332;26.229
313901009;Villajoyosa/Vila;33.218;31.587;30.047;29.188
313901010;Villajoyosa/Vila;53.763;44.381;42.320;44.902
313901011;Villajoyosa/Vila;28.095;26.628;25.192;24.625
313902;Villajoyosa/Vila;27.037;25.399;23.884;22.999
313902001;Villajoyosa/Vila;24.329;23.055;21.426;20.726
313902003;Villajoyosa/Vila;30.290;28.198;26.815;25.771
313903;Villajoyosa/Vila;27.957;26.360;25.085;24.264
313903001;Villajoyosa/Vila;30.364;28.349;26.724;25.024
313903002;Villajoyosa/Vila;33.710;31.979;30.005;29.986
313903003;Villajoyosa/Vila;33.656;31.534;30.428;29.431
313903004;Villajoyosa/Vila;31.548;29.550;28.584;27.758
313903005;Villajoyosa/Vila;21.197;19.734;18.566;17.714
313903006;Villajoyosa/Vila;24.153;22.976;21.750;20.812
34213;Villalaco;.;.;.;.
3421301;Villalaco;.;.;.;.
3421301001;Villalaco;.;.;.;.
47209;Villalán;.;.;.;.
4720901;Villalán;.;.;.;.
4720901001;Villalán;.;.;.;.
47210;Villalar;36.890;34.326;32.941;33.084
4721001;Villalar;36.890;34.326;32.941;33.084
4721001001;Villalar;36.890;34.326;32.941;33.084
49245;Villalazán;28.886;27.621;26.199;25.783
4924501;Villalazán;28.886;27.621;26.199;25.783
4924501001;Villalazán;28.886;27.621;26.199;25.783
9438;Villalba;51.001;46.974;45.379;43.408
943801;Villalba;51.001;46.974;45.379;43.408
943801001;Villalba;51.001;46.974;45.379;43.408
34214;Villalba;39.188;36.847;35.946;35.354
3421401;Villalba;39.188;36.847;35.946;35.354
3421401001;Villalba;39.188;36.847;35.946;35.354
49246;Villalba;26.708;25.656;25.225;25.661
4924601;Villalba;26.708;25.656;25.225;25.661
4924601001;Villalba;26.708;25.656;25.225;25.661
47211;Villalba;.;.;.;.
4721101;Villalba;.;.;.;.
4721101001;Villalba;.;.;.;.
16245;Villalba;27.401;27.447;26.582;26.241
1624501;Villalba;27.401;27.447;26.582;26.241
1624501001;Villalba;27.401;27.447;26.582;26.241
47212;Villalba;30.359;33.579;28.928;28.629
4721201;Villalba;30.359;33.579;28.928;28.629
4721201001;Villalba;30.359;33.579;28.928;28.629
6152;Villalba;22.431;19.646;19.560;19.000
615201;Villalba;22.431;19.646;19.560;19.000
615201001;Villalba;22.069;18.996;19.213;18.275
615201002;Villalba;22.777;20.267;19.889;19.697
37353;Villalba;33.163;31.455;29.729;27.749
3735301;Villalba;33.163;31.455;29.729;27.749
3735301001;Villalba;33.163;31.455;29.729;27.749
50286;Villalba;.;.;.;.
5028601;Villalba;.;.;.;.
5028601001;Villalba;.;.;.;.
26166;Villalba;50.267;36.021;42.462;40.673
2616601;Villalba;50.267;36.021;42.462;40.673
2616601001;Villalba;50.267;36.021;42.462;40.673
21074;Villalba;22.322;20.782;19.999;19.440
2107401;Villalba;22.322;20.782;19.999;19.440
2107401001;Villalba;24.329;22.055;21.308;20.992
2107401002;Villalba;23.442;22.329;21.480;20.698
2107401003;Villalba;20.738;19.317;18.577;18.022
16246;Villalba;24.794;23.052;20.595;19.875
1624601;Villalba;24.794;23.052;20.595;19.875
1624601001;Villalba;24.794;23.052;20.595;19.875
47213;Villalbarba;29.313;29.915;28.721;24.940
4721301;Villalbarba;29.313;29.915;28.721;24.940
4721301001;Villalbarba;29.313;29.915;28.721;24.940
28172;Villalbilla;54.495;52.122;50.319;48.073
2817201;Villalbilla;54.495;52.122;50.319;48.073
2817201001;Villalbilla;38.770;36.825;35.863;33.979
2817201002;Villalbilla;51.145;49.460;48.509;46.053
2817201003;Villalbilla;88.409;83.366;78.210;74.130
2817201004;Villalbilla;76.051;74.318;70.457;67.331
2817201005;Villalbilla;49.409;46.058;44.772;42.909
2817201006;Villalbilla;50.293;48.398;46.971;45.514
9439;Villalbilla;39.792;38.020;36.350;36.806
943901;Villalbilla;39.792;38.020;36.350;36.806
943901001;Villalbilla;39.792;38.020;36.350;36.806
9440;Villalbilla;.;.;.;.
944001;Villalbilla;.;.;.;.
944001001;Villalbilla;.;.;.;.
49247;Villalcampo;24.975;24.609;22.482;22.263
4924701;Villalcampo;24.975;24.609;22.482;22.263
4924701001;Villalcampo;24.975;24.609;22.482;22.263
34215;Villalcázar;35.569;33.474;32.708;31.722
3421501;Villalcázar;35.569;33.474;32.708;31.722
3421501001;Villalcázar;35.569;33.474;32.708;31.722
34216;Villalcón;.;.;.;.
3421601;Villalcón;.;.;.;.
3421601001;Villalcón;.;.;.;.
9441;Villaldemiro;.;.;.;.
944101;Villaldemiro;.;.;.;.
944101001;Villaldemiro;.;.;.;.
50287;Villalengua;29.331;22.991;26.064;29.778
5028701;Villalengua;29.331;22.991;26.064;29.778
5028701001;Villalengua;29.331;22.991;26.064;29.778
2078;Villalgordo;23.193;21.554;21.133;21.031
207801;Villalgordo;23.193;21.554;21.133;21.031
207801001;Villalgordo;23.193;21.554;21.133;21.031
16247;Villalgordo;.;.;.;.
1624701;Villalgordo;.;.;.;.
1624701001;Villalgordo;.;.;.;.
9442;Villalmanzo;30.898;29.991;27.873;26.823
944201;Villalmanzo;30.898;29.991;27.873;26.823
944201001;Villalmanzo;30.898;29.991;27.873;26.823
26167;Villalobar;.;.;.;.
2616701;Villalobar;.;.;.;.
2616701001;Villalobar;.;.;.;.
34217;Villalobón;41.099;41.888;39.404;37.942
3421701;Villalobón;41.099;41.888;39.404;37.942
3421701001;Villalobón;41.099;41.888;39.404;37.942
49248;Villalobos;26.381;25.168;25.264;23.726
4924801;Villalobos;26.381;25.168;25.264;23.726
4924801001;Villalobos;26.381;25.168;25.264;23.726
47214;Villalón;29.485;28.789;27.349;26.456
4721401;Villalón;29.485;28.789;27.349;26.456
4721401001;Villalón;29.485;28.789;27.349;26.456
49249;Villalonso;.;.;.;.
4924901;Villalonso;.;.;.;.
4924901001;Villalonso;.;.;.;.
49250;Villalpando;28.381;27.135;26.420;24.894
4925001;Villalpando;30.301;28.692;28.038;26.676
4925001001;Villalpando;30.301;28.692;28.038;26.676
4925002;Villalpando;25.450;24.760;24.064;22.449
4925002001;Villalpando;25.450;24.760;24.064;22.449
16248;Villalpardo;21.847;19.279;20.197;18.982
1624801;Villalpardo;21.847;19.279;20.197;18.982
1624801001;Villalpardo;21.847;19.279;20.197;18.982
49251;Villalube;22.542;21.553;21.283;21.248
4925101;Villalube;22.542;21.553;21.283;21.248
4925101001;Villalube;22.542;21.553;21.283;21.248
45188;Villaluenga;31.761;30.598;30.996;29.567
4518801;Villaluenga;31.761;30.598;30.996;29.567
4518801001;Villaluenga;32.033;31.602;31.498;29.880
4518801002;Villaluenga;31.474;29.538;30.461;29.233
34218;Villaluenga;28.766;26.657;26.884;24.822
3421801;Villaluenga;28.766;26.657;26.884;24.822
3421801001;Villaluenga;28.766;26.657;26.884;24.822
11040;Villaluenga;23.480;21.831;20.507;19.916
1104001;Villaluenga;23.480;21.831;20.507;19.916
1104001001;Villaluenga;23.480;21.831;20.507;19.916
2079;Villamalea;25.083;23.401;23.133;21.609
207901;Villamalea;24.822;23.340;22.571;20.833
207901001;Villamalea;24.822;23.340;22.571;20.833
207902;Villamalea;25.383;23.470;23.772;22.489
207902001;Villamalea;25.383;23.470;23.772;22.489
12131;Villamalur;.;.;.;.
1213101;Villamalur;.;.;.;.
1213101001;Villamalur;.;.;.;.
24211;Villamandos;27.831;27.698;26.514;25.015
2421101;Villamandos;27.831;27.698;26.514;25.015
2421101001;Villamandos;27.831;27.698;26.514;25.015
24901;Villamanín;29.824;28.890;27.408;27.919
2490101;Villamanín;29.824;28.890;27.408;27.919
2490101001;Villamanín;29.824;28.890;27.408;27.919
13090;Villamanrique;20.095;19.890;19.071;18.425
1309001;Villamanrique;20.095;19.890;19.071;18.425
1309001001;Villamanrique;21.453;20.909;20.199;19.428
1309001002;Villamanrique;18.710;18.867;17.956;17.458
41097;Villamanrique;22.270;21.351;20.620;19.451
4109701;Villamanrique;23.154;22.546;21.698;20.414
4109701001;Villamanrique;23.154;22.546;21.698;20.414
4109702;Villamanrique;21.415;20.188;19.563;18.504
4109702001;Villamanrique;21.415;20.188;19.563;18.504
28173;Villamanrique;26.233;24.504;25.135;23.634
2817301;Villamanrique;26.233;24.504;25.135;23.634
2817301001;Villamanrique;26.233;24.504;25.135;23.634
28174;Villamanta;35.290;33.168;31.616;30.644
2817401;Villamanta;35.290;33.168;31.616;30.644
2817401001;Villamanta;35.290;33.168;31.616;30.644
28175;Villamantilla;37.265;35.301;34.603;34.453
2817501;Villamantilla;37.265;35.301;34.603;34.453
2817501001;Villamantilla;37.265;35.301;34.603;34.453
24212;Villamañán;28.350;26.458;25.877;26.227
2421201;Villamañán;28.350;26.458;25.877;26.227
2421201001;Villamañán;28.350;26.458;25.877;26.227
11041;Villamartín;24.198;23.089;21.823;21.319
1104101;Villamartín;24.880;23.746;22.263;21.721
1104101001;Villamartín;30.204;28.185;26.573;25.651
1104101002;Villamartín;24.732;23.595;21.780;21.585
1104101003;Villamartín;21.457;20.985;19.794;19.489
1104102;Villamartín;23.908;22.811;21.639;21.156
1104102001;Villamartín;20.988;19.695;19.033;19.954
1104102002;Villamartín;23.350;22.710;21.265;20.487
1104102003;Villamartín;32.332;31.556;30.662;30.039
1104102004;Villamartín;24.608;22.624;21.703;20.316
1104102005;Villamartín;19.418;18.485;17.636;17.534
1104102006;Villamartín;24.947;23.431;21.945;21.311
1104102007;Villamartín;22.156;21.321;19.845;19.231
34220;Villamartín;36.121;34.020;33.313;31.739
3422001;Villamartín;36.121;34.020;33.313;31.739
3422001001;Villamartín;36.121;34.020;33.313;31.739
24213;Villamartín;32.954;29.087;28.346;24.660
2421301;Villamartín;32.954;29.087;28.346;24.660
2421301001;Villamartín;32.954;29.087;28.346;24.660
37354;Villamayor;39.368;38.187;36.986;36.181
3735401;Villamayor;39.368;38.187;36.986;36.181
3735401001;Villamayor;34.323;33.697;33.080;31.413
3735401002;Villamayor;48.133;45.032;42.783;42.732
3735401003;Villamayor;31.418;31.450;30.695;29.528
3735401004;Villamayor;45.100;44.538;44.041;44.215
13091;Villamayor;30.293;26.997;26.233;25.880
1309101;Villamayor;30.293;26.997;26.233;25.880
1309101001;Villamayor;30.293;26.997;26.233;25.880
49252;Villamayor;25.527;22.759;21.987;21.995
4925201;Villamayor;25.527;22.759;21.987;21.995
4925201001;Villamayor;25.527;22.759;21.987;21.995
50903;Villamayor;42.122;41.015;39.339;38.810
5090301;Villamayor;42.122;41.015;39.339;38.810
5090301001;Villamayor;41.308;40.759;38.355;38.162
5090301002;Villamayor;42.973;41.290;40.385;39.513
9443;Villamayor;34.447;32.619;31.764;32.781
944301;Villamayor;34.447;32.619;31.764;32.781
944301001;Villamayor;34.447;32.619;31.764;32.781
31255;Villamayor; ; ; ; 
3125501;Villamayor; ; ; ; 
3125501001;Villamayor; ; ; ; 
16249;Villamayor;24.258;22.648;21.001;19.477
1624901;Villamayor;26.184;24.341;22.809;20.819
1624901001;Villamayor;26.184;24.341;22.809;20.819
1624902;Villamayor;21.307;20.181;18.380;17.564
1624902001;Villamayor;21.307;20.181;18.380;17.564
9444;Villamayor;.;.;.;.
944401;Villamayor;.;.;.;.
944401001;Villamayor;.;.;.;.
9445;Villambistia;.;.;.;.
944501;Villambistia;.;.;.;.
944501001;Villambistia;.;.;.;.
34221;Villamediana;35.367;29.057;30.231;30.489
3422101;Villamediana;35.367;29.057;30.231;30.489
3422101001;Villamediana;35.367;29.057;30.231;30.489
26168;Villamediana;34.764;33.718;32.646;31.952
2616801;Villamediana;34.764;33.718;32.646;31.952
2616801001;Villamediana;31.240;30.154;29.705;28.747
2616801002;Villamediana;32.525;31.382;30.493;29.166
2616801003;Villamediana;34.087;32.885;32.393;31.388
2616801004;Villamediana;50.249;49.789;44.979;47.370
9446;Villamedianilla;.;.;.;.
944601;Villamedianilla;.;.;.;.
944601001;Villamedianilla;.;.;.;.
24214;Villamejil;27.381;24.812;24.994;24.644
2421401;Villamejil;27.381;24.812;24.994;24.644
2421401001;Villamejil;27.381;24.812;24.994;24.644
18908;Villamena;23.805;22.275;21.701;21.598
1890801;Villamena;23.805;22.275;21.701;21.598
1890801001;Villamena;23.805;22.275;21.701;21.598
34222;Villameriel;25.635;25.396;25.141;28.482
3422201;Villameriel;25.635;25.396;25.141;28.482
3422201001;Villameriel;25.635;25.396;25.141;28.482
10209;Villamesías;16.156;15.055;14.382;14.958
1020901;Villamesías;16.156;15.055;14.382;14.958
1020901001;Villamesías;16.156;15.055;14.382;14.958
10210;Villamiel;19.392;17.642;17.331;16.995
1021001;Villamiel;19.392;17.642;17.331;16.995
1021001001;Villamiel;19.392;17.642;17.331;16.995
9447;Villamiel;.;.;.;.
944701;Villamiel;.;.;.;.
944701001;Villamiel;.;.;.;.
45189;Villamiel;28.839;27.093;25.833;25.747
4518901;Villamiel;28.839;27.093;25.833;25.747
4518901001;Villamiel;28.839;27.093;25.833;25.747
45190;Villaminaya;28.915;27.287;25.838;24.254
4519001;Villaminaya;28.915;27.287;25.838;24.254
4519001001;Villaminaya;28.915;27.287;25.838;24.254
24215;Villamol;28.502;23.255;25.566;26.370
2421501;Villamol;28.502;23.255;25.566;26.370
2421501001;Villamol;28.502;23.255;25.566;26.370
24216;Villamontán;26.386;23.096;23.733;23.536
2421601;Villamontán;26.386;23.096;23.733;23.536
2421601001;Villamontán;26.386;23.096;23.733;23.536
49255;Villamor;21.240;19.919;20.355;18.915
4925501;Villamor;21.240;19.919;20.355;18.915
4925501001;Villamor;21.240;19.919;20.355;18.915
24217;Villamoratiel;25.185;23.208;24.239;24.165
2421701;Villamoratiel;25.185;23.208;24.239;24.165
2421701001;Villamoratiel;25.185;23.208;24.239;24.165
34223;Villamoronta;28.282;26.494;24.954;25.476
3422301;Villamoronta;28.282;26.494;24.954;25.476
3422301001;Villamoronta;28.282;26.494;24.954;25.476
45191;Villamuelas;28.145;27.092;26.127;25.207
4519101;Villamuelas;28.145;27.092;26.127;25.207
4519101001;Villamuelas;28.145;27.092;26.127;25.207
34224;Villamuera;.;.;.;.
3422401;Villamuera;.;.;.;.
3422401001;Villamuera;.;.;.;.
47215;Villamuriel;.;.;.;.
4721501;Villamuriel;.;.;.;.
4721501001;Villamuriel;.;.;.;.
34225;Villamuriel;36.169;34.587;34.060;33.113
3422501;Villamuriel;36.169;34.587;34.060;33.113
3422501001;Villamuriel;40.977;36.884;36.029;34.411
3422501002;Villamuriel;34.780;34.259;34.331;33.362
3422501003;Villamuriel;34.891;33.951;33.110;32.709
3422501004;Villamuriel;34.817;33.350;32.552;31.588
47216;Villán;33.296;30.745;28.001;28.917
4721601;Villán;33.296;30.745;28.001;28.917
4721601001;Villán;33.296;30.745;28.001;28.917
49256;Villanázar;24.549;21.182;22.997;22.087
4925601;Villanázar;24.549;21.182;22.997;22.087
4925601001;Villanázar;24.549;21.182;22.997;22.087
9448;Villangómez;34.880;33.502;31.827;32.965
944801;Villangómez;34.880;33.502;31.827;32.965
944801001;Villangómez;34.880;33.502;31.827;32.965
22249;Villanova;30.127;30.994;30.131;29.978
2224901;Villanova;30.127;30.994;30.131;29.978
2224901001;Villanova;30.127;30.994;30.131;29.978
22250;Villanúa;36.995;35.430;33.948;32.868
2225001;Villanúa;36.995;35.430;33.948;32.868
2225001001;Villanúa;36.995;35.430;33.948;32.868
47217;Villanubla;35.456;34.691;33.282;32.773
4721701;Villanubla;35.456;34.691;33.282;32.773
4721701001;Villanubla;32.758;34.691;33.282;32.773
4721701002;Villanubla;38.917; ; ; 
45192;Villanueva;25.760;24.802;24.428;23.654
4519201;Villanueva;26.535;25.581;25.209;24.564
4519201001;Villanueva;26.535;25.581;25.209;24.564
4519202;Villanueva;25.035;24.081;23.699;22.803
4519202001;Villanueva;25.035;24.081;23.699;22.803
19317;Villanueva;22.359;22.377;20.839;21.152
1931701;Villanueva;22.359;22.377;20.839;21.152
1931701001;Villanueva;22.359;22.377;20.839;21.152
29095;Villanueva;22.841;21.986;20.738;20.658
2909501;Villanueva;22.841;21.986;20.738;20.658
2909501001;Villanueva;21.144;20.267;19.340;18.999
2909501002;Villanueva;24.294;23.485;21.969;22.123
9449;Villanueva;47.690;43.220;39.668;37.846
944901;Villanueva;47.690;43.220;39.668;37.846
944901001;Villanueva;47.690;43.220;39.668;37.846
19318;Villanueva;.;.;.;.
1931801;Villanueva;.;.;.;.
1931801001;Villanueva;.;.;.;.
5905;Villanueva;21.506;22.121;19.369;19.277
590501;Villanueva;21.506;22.121;19.369;19.277
590501001;Villanueva;21.506;22.121;19.369;19.277
49257;Villanueva;24.261;22.453;22.233;21.157
4925701;Villanueva;24.261;22.453;22.233;21.157
4925701001;Villanueva;24.261;22.453;22.233;21.157
45193;Villanueva;26.903;25.122;23.993;23.664
4519301;Villanueva;26.903;25.122;23.993;23.664
4519301001;Villanueva;26.903;25.122;23.993;23.664
26169;Villanueva;.;.;.;.
2616901;Villanueva;.;.;.;.
2616901001;Villanueva;.;.;.;.
49258;Villanueva;24.110;23.447;23.160;22.833
4925801;Villanueva;24.110;23.447;23.160;22.833
4925801001;Villanueva;24.110;23.447;23.160;22.833
9450;Villanueva;.;.;.;.
945001;Villanueva;.;.;.;.
945001001;Villanueva;.;.;.;.
46257;Villanueva;30.523;29.604;28.405;27.415
4625701;Villanueva;30.523;29.604;28.405;27.415
4625701001;Villanueva;30.818;29.359;28.247;26.553
4625701002;Villanueva;32.960;32.997;31.499;30.612
4625701003;Villanueva;30.437;28.861;27.249;26.645
4625701004;Villanueva;26.853;26.089;25.654;25.102
14069;Villanueva;23.827;22.306;21.171;20.409
1406901;Villanueva;24.292;22.474;21.230;20.533
1406901001;Villanueva;29.566;27.371;25.388;24.894
1406901002;Villanueva;22.205;19.937;19.642;18.905
1406901003;Villanueva;22.270;20.967;19.447;18.612
1406902;Villanueva;25.619;23.967;23.014;22.221
1406902001;Villanueva;25.322;23.929;22.288;21.838
1406902002;Villanueva;26.068;23.484;23.747;23.159
1406902003;Villanueva;25.834;24.644;23.982;22.082
1406903;Villanueva;20.866;19.802;18.570;17.722
1406903001;Villanueva;16.275;15.571;14.872;14.147
1406903002;Villanueva;23.738;22.479;20.907;24.052
1406903003;Villanueva; ; ; ;15.909
1406904;Villanueva;23.273;21.876;20.630;20.021
1406904001;Villanueva;22.326;21.131;19.565;18.311
1406904002;Villanueva;24.201;22.633;21.704;21.773
47218;Villanueva;29.710;28.800;28.888;27.979
4721801;Villanueva;29.710;28.800;28.888;27.979
4721801001;Villanueva;29.710;28.800;28.888;27.979
50288;Villanueva;46.134;45.013;44.457;42.319
5028801;Villanueva;46.134;45.013;44.457;42.319
5028801001;Villanueva;51.090;49.300;48.053;46.258
5028801002;Villanueva;40.825;40.292;40.579;38.745
5028801003;Villanueva;43.669;42.935;42.656;39.874
5258;Villanueva;26.286;23.652;22.763;22.694
525801;Villanueva;26.286;23.652;22.763;22.694
525801001;Villanueva;26.286;23.652;22.763;22.694
42206;Villanueva;.;.;.;.
4220601;Villanueva;.;.;.;.
4220601001;Villanueva;.;.;.;.
16250;Villanueva;.;.;.;.
1625001;Villanueva;.;.;.;.
1625001001;Villanueva;.;.;.;.
9451;Villanueva;34.182;31.749;30.802;30.107
945101;Villanueva;34.182;31.749;30.802;30.107
945101001;Villanueva;34.182;31.749;30.802;30.107
50290;Villanueva;27.003;23.827;23.411;22.271
5029001;Villanueva;27.003;23.827;23.411;22.271
5029001001;Villanueva;27.003;23.827;23.411;22.271
50289;Villanueva;.;.;.;.
5028901;Villanueva;.;.;.;.
5028901001;Villanueva;.;.;.;.
28176;Villanueva;76.150;71.940;72.111;68.751
2817601;Villanueva;76.150;71.940;72.111;68.751
2817601001;Villanueva;64.327;61.516;60.326;56.937
2817601002;Villanueva;133.380;122.283;119.002;113.209
2817601003;Villanueva;86.375;84.552;83.531;83.362
2817601004;Villanueva;88.331;84.847;82.254;82.852
2817601005;Villanueva;67.510;62.436;61.477;61.177
2817601006;Villanueva;49.514;46.600;44.567;47.113
2817601007;Villanueva;61.034;58.672;57.475;57.489
2817601008;Villanueva;74.722;70.350;71.680;66.710
29902;Villanueva;24.899;23.599;21.879;21.493
2990201;Villanueva;24.899;23.599;21.879;21.493
2990201001;Villanueva;25.214;24.199;22.113;21.515
2990201002;Villanueva;27.839;26.152;24.640;23.779
2990201003;Villanueva;20.231;18.843;17.726;18.493
47219;Villanueva;.;.;.;.
4721901;Villanueva;.;.;.;.
4721901001;Villanueva;.;.;.;.
13092;Villanueva;21.390;21.046;20.267;19.624
1309201;Villanueva;21.390;21.046;20.267;19.624
1309201001;Villanueva;20.735;20.464;19.210;18.531
1309201002;Villanueva;24.164;24.206;23.901;23.271
1309201003;Villanueva;19.099;18.163;17.450;16.806
16251;Villanueva;25.570;23.686;24.273;23.372
1625101;Villanueva;25.570;23.686;24.273;23.372
1625101001;Villanueva;25.206;23.294;25.423;23.796
1625101002;Villanueva;25.952;24.096;23.046;22.922
23096;Villanueva;24.335;23.554;23.255;21.953
2309601;Villanueva;24.335;23.554;23.255;21.953
2309601001;Villanueva;23.434;22.458;21.528;20.816
2309601002;Villanueva;27.950;27.436;27.823;25.683
2309601003;Villanueva;22.059;21.244;21.350;19.879
